No,Surname,Other Names,County Code,County Name,Constituency Code,Constituency Name,Party Code,Political Party Name,Abbrv
1145,BENARD,KIMUTAI ROTICH,36,BOMET,195,CHEPALUNGU,IND,INDEPENDENT,IND
1146,BII,PAUL KIPCHIRCHI,36,BOMET,195,CHEPALUNGU,27,JUBILEE PARTY,JP
1147,CHEROTICH,CAROLINE RUTO,36,BOMET,195,CHEPALUNGU,IND,INDEPENDENT,IND
1148,CHERUIYOT,KIPKOECH EVANS,36,BOMET,195,CHEPALUNGU,68,DEMOCRATIC CONGRESS,DC
1149,KIRUI,ANDERSON KIPROTICH,36,BOMET,195,CHEPALUNGU,IND,INDEPENDENT,IND
1150,KOSKE,GIDEON KIMUTAI,36,BOMET,195,CHEPALUNGU,54,CHAMA CHA MASHINANI,CCM
1151,BETT,BERNARD KIPKIRUI,36,BOMET,196,BOMET EAST,IND,INDEPENDENT,IND
1152,KENNETH,ROTICH KIPRONO,36,BOMET,196,BOMET EAST,IND,INDEPENDENT,IND
1153,KERICH,NICHOLUS,36,BOMET,196,BOMET EAST,IND,INDEPENDENT,IND
1154,KIPKEMOI,BENJAMIN SIGEY,36,BOMET,196,BOMET EAST,33,KENYA AFRICAN NATIONAL UNION,KANU
1155,KONES,BEATRICE PAULINE CHERONO,36,BOMET,196,BOMET EAST,27,JUBILEE PARTY,JP
1156,KONES,KIPNGETICH KALYA,36,BOMET,196,BOMET EAST,54,CHAMA CHA MASHINANI,CCM
1157,LANGAT,CHEMUTAI ABIGAEL,36,BOMET,196,BOMET EAST,67,MAENDELEO CHAP CHAP PARTY,MCCP
1158,ROTICH,AMOS KIPNGENO,36,BOMET,196,BOMET EAST,IND,INDEPENDENT,IND
1159,SIGILAI,KIPKOECH STEPHEN,36,BOMET,196,BOMET EAST,IND,INDEPENDENT,IND
1160,KIRUI,ALVIN KIBET,36,BOMET,197,BOMET CENTRAL,33,KENYA AFRICAN NATIONAL UNION,KANU
1161,KIRUI,DANCEL KIPNGENO,36,BOMET,197,BOMET CENTRAL,54,CHAMA CHA MASHINANI,CCM
1162,LOGOS,JOTHAM KIPROTICH,36,BOMET,197,BOMET CENTRAL,IND,INDEPENDENT,IND
1163,NGENO,JOSEPH KIPRUTO,36,BOMET,197,BOMET CENTRAL,IND,INDEPENDENT,IND
1164,TONUI,RONALD KIPROTICH,36,BOMET,197,BOMET CENTRAL,27,JUBILEE PARTY,JP
1165,KOECH,SAMMY CHERUIYOT,36,BOMET,198,KONOIN,IND,INDEPENDENT,IND
1166,KORIR,COSMAS KIPNG'ETICH,36,BOMET,198,KONOIN,54,CHAMA CHA MASHINANI,CCM
1167,KOSKE,JOSEPH KIPLANGAT,36,BOMET,198,KONOIN,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1168,LEONARD,YEGON BRIGHTON,36,BOMET,198,KONOIN,27,JUBILEE PARTY,JP
1169,ROP,JOEL KIPRONO A,36,BOMET,198,KONOIN,IND,INDEPENDENT,IND
1170,TOWETT,JOEL KIBET,36,BOMET,198,KONOIN,33,KENYA AFRICAN NATIONAL UNION,KANU
1171,ANGATIA,AYUB SAVULA,37,KAKAMEGA,199,LUGARI,62,AMANI NATIONAL CONGRESS,ANC
1172,KINZI,JOAB MALEA,37,KAKAMEGA,199,LUGARI,27,JUBILEE PARTY,JP
1173,LILUMA,WYCLIFFEE GODIA,37,KAKAMEGA,199,LUGARI,3,THE LABOUR PARTY OF KENYA,LPK
1174,LUNANI,JOSEPH KARUNGANI,37,KAKAMEGA,199,LUGARI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1175,NABII,NABWERA DARAJA,37,KAKAMEGA,199,LUGARI,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1176,WELANGAI,CHARLES KHAKAME,37,KAKAMEGA,199,LUGARI,64,UNITED DEMOCRATIC PARTY,UDP
1177,KEYA,SELLAH KADASI,37,KAKAMEGA,200,LIKUYANI,33,KENYA AFRICAN NATIONAL UNION,KANU
1178,KIBUNGUCHY,ENOCH WAMALWA,37,KAKAMEGA,200,LIKUYANI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1179,LIBISO,KENT JOHN OPOTI,37,KAKAMEGA,200,LIKUYANI,IND,INDEPENDENT,IND
1180,LUSENO,CHARLES AVUGWI,37,KAKAMEGA,200,LIKUYANI,IND,INDEPENDENT,IND
1181,M'MASI,DANIEL,37,KAKAMEGA,200,LIKUYANI,64,UNITED DEMOCRATIC PARTY,UDP
1182,MUHINDI,SADAT MACHARIA,37,KAKAMEGA,200,LIKUYANI,IND,INDEPENDENT,IND
1183,MUNGUI,MAGELLAN OTANGA,37,KAKAMEGA,200,LIKUYANI,IND,INDEPENDENT,IND
1184,NABISWA,JOHANNES WASWA,37,KAKAMEGA,200,LIKUYANI,41,UNITED DEMOCRATIC MOVEMENT,UDM
1185,OKOTH,JEROME OGOLA,37,KAKAMEGA,200,LIKUYANI,IND,INDEPENDENT,IND
1186,STEPHEN,KISAKA,37,KAKAMEGA,200,LIKUYANI,27,JUBILEE PARTY,JP
1187,TARACHA,EVANS NABWERA,37,KAKAMEGA,200,LIKUYANI,62,AMANI NATIONAL CONGRESS,ANC
1188,WAFULA,DEBERIOUS SIKUKU,37,KAKAMEGA,200,LIKUYANI,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1189,INJENDI,MOSES MALULU,37,KAKAMEGA,201,MALAVA,27,JUBILEE PARTY,JP
1190,KHASAVULI,ALFRED NATHAN SAIDI,37,KAKAMEGA,201,MALAVA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1191,KHWATENGE,JOHN NYONGESA,37,KAKAMEGA,201,MALAVA,IND,INDEPENDENT,IND
1192,LUBISIA,ZEBEDAYO BARANABA,37,KAKAMEGA,201,MALAVA,25,PROGRESSIVE PARTY OF KENYA,PPOK
1193,MANYASI,JOAB BURUDI,37,KAKAMEGA,201,MALAVA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1194,MASINDE,BONFACE WANYAMA,37,KAKAMEGA,201,MALAVA,64,UNITED DEMOCRATIC PARTY,UDP
1195,MATSANZA,JOHN JUMA,37,KAKAMEGA,201,MALAVA,IND,INDEPENDENT,IND
1196,MIKISI,DOMINIC WANYONYI,37,KAKAMEGA,201,MALAVA,41,UNITED DEMOCRATIC MOVEMENT,UDM
1197,MULAGOLI,ISAAC JUMA WAMBULWA,37,KAKAMEGA,201,MALAVA,IND,INDEPENDENT,IND
1198,SHAVIYA,ISAAC MUDOGO,37,KAKAMEGA,201,MALAVA,62,AMANI NATIONAL CONGRESS,ANC
1199,SHIMAKA,JOHN,37,KAKAMEGA,201,MALAVA,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1200,BHAI,PATEL PRABHAKAR ISHVER,37,KAKAMEGA,202,LURAMBI,71,NATIONAL LIBERAL PARTY,NLP
1201,KEYA,ATANAS MANYALA,37,KAKAMEGA,202,LURAMBI,27,JUBILEE PARTY,JP
1202,KHAINGA,STANLEY OMINDE,37,KAKAMEGA,202,LURAMBI,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1203,LISHENGA,MAURICE MITEKHO,37,KAKAMEGA,202,LURAMBI,64,UNITED DEMOCRATIC PARTY,UDP
1204,MUKHWANA,TITUS KHAMALA,37,KAKAMEGA,202,LURAMBI,62,AMANI NATIONAL CONGRESS,ANC
1205,MUNZALA,REUBEN PARKINBUM ASHIONO,37,KAKAMEGA,202,LURAMBI,33,KENYA AFRICAN NATIONAL UNION,KANU
1206,MUTENDE,ALEX NANDWA,37,KAKAMEGA,202,LURAMBI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1207,NAMALE,ZEPHANIAH OPATI,37,KAKAMEGA,202,LURAMBI,51,NATIONAL PARTY OF KENYA,NPK
1208,KARAKACHA,LIVINGSTONE WAWIRE,37,KAKAMEGA,203,NAVAKHOLO,IND,INDEPENDENT,IND
1209,MAYENDE,LEONARD,37,KAKAMEGA,203,NAVAKHOLO,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1210,NANJAKULULU,JACOB WASAI,37,KAKAMEGA,203,NAVAKHOLO,IND,INDEPENDENT,IND
1211,NDOMBI,LAWRENCE SIMBAUNI,37,KAKAMEGA,203,NAVAKHOLO,62,AMANI NATIONAL CONGRESS,ANC
1212,OMUKANDA,JOSEPH AMISI,37,KAKAMEGA,203,NAVAKHOLO,28,MAENDELEO DEMOCRATIC PARTY,MDP
1213,UDOTO,VANCE PAUL,37,KAKAMEGA,203,NAVAKHOLO,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1214,WAKHISI,LADAN BITONYE,37,KAKAMEGA,203,NAVAKHOLO,64,UNITED DEMOCRATIC PARTY,UDP
1215,WANGWE,EMMANUEL,37,KAKAMEGA,203,NAVAKHOLO,27,JUBILEE PARTY,JP
1216,WEKESA,DR-MONI,37,KAKAMEGA,203,NAVAKHOLO,IND,INDEPENDENT,IND
1217,FADAMULLA,FESTO MUKOLWE,37,KAKAMEGA,204,MUMIAS WEST,62,AMANI NATIONAL CONGRESS,ANC
1218,KARANI,ELIUD KHUNGA,37,KAKAMEGA,204,MUMIAS WEST,3,THE LABOUR PARTY OF KENYA,LPK
1219,MOHAMED,RASHID ECHESA,37,KAKAMEGA,204,MUMIAS WEST,27,JUBILEE PARTY,JP
1220,MOHAMMED,MUKHWANA,37,KAKAMEGA,204,MUMIAS WEST,64,UNITED DEMOCRATIC PARTY,UDP
1221,NAICCA,JOHNSON MANYA,37,KAKAMEGA,204,MUMIAS WEST,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1222,ODONGO,JULIUS MAKOKHA,37,KAKAMEGA,204,MUMIAS WEST,IND,INDEPENDENT,IND
1223,AMULUNDU,MAURICE KALANDE,37,KAKAMEGA,205,MUMIAS EAST,IND,INDEPENDENT,IND
1224,DAVID,WAMATSI OMUSOTSI,37,KAKAMEGA,205,MUMIAS EAST,62,AMANI NATIONAL CONGRESS,ANC
1225,LUBANGA,KENNEDY NABUKO,37,KAKAMEGA,205,MUMIAS EAST,IND,INDEPENDENT,IND
1226,MUTOBERA,JUSTIN MAKARI,37,KAKAMEGA,205,MUMIAS EAST,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1227,RAPANDO,JAMES MUSUNGU,37,KAKAMEGA,205,MUMIAS EAST,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1228,SALASYA,PETER KALERWA,37,KAKAMEGA,205,MUMIAS EAST,IND,INDEPENDENT,IND
1229,WASHIALI,BENJAMIN JOMO,37,KAKAMEGA,205,MUMIAS EAST,27,JUBILEE PARTY,JP
1230,WASHIKA,RODGERS WERE,37,KAKAMEGA,205,MUMIAS EAST,64,UNITED DEMOCRATIC PARTY,UDP
1231,Achayo,Paul Agutu,37,KAKAMEGA,206,MATUNGU,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1232,ABWORA,PAUL POSH,37,KAKAMEGA,206,MATUNGU,IND,INDEPENDENT,IND
1233,FAIDA,GODFREY OUMA,37,KAKAMEGA,206,MATUNGU,IND,INDEPENDENT,IND
1234,MAKOKHA,JUSTUS MURUNGA,37,KAKAMEGA,206,MATUNGU,62,AMANI NATIONAL CONGRESS,ANC
1235,NABULINDO,PETER OSCAR,37,KAKAMEGA,206,MATUNGU,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1236,WERE,DAVID AOKO,37,KAKAMEGA,206,MATUNGU,27,JUBILEE PARTY,JP
1237,ANYANGA,ANDREW TOBOSO,37,KAKAMEGA,207,BUTERE,IND,INDEPENDENT,IND
1238,BUSHURU,HABIL NANJENDO,37,KAKAMEGA,207,BUTERE,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1239,HASIRA,JULIUS MATENDECHERE,37,KAKAMEGA,207,BUTERE,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1240,MUFUAYIA,DAVID ACHERO,37,KAKAMEGA,207,BUTERE,64,UNITED DEMOCRATIC PARTY,UDP
1241,MUKOLWE,JOHN NINJA,37,KAKAMEGA,207,BUTERE,IND,INDEPENDENT,IND
1242,MWALE,NICHOLAS SCOTT TINDI,37,KAKAMEGA,207,BUTERE,62,AMANI NATIONAL CONGRESS,ANC
1243,SHISIA,FREDRICK ASWANI,37,KAKAMEGA,207,BUTERE,28,MAENDELEO DEMOCRATIC PARTY,MDP
1244,ANDAMA,BENJAMIN OGUNYO,37,KAKAMEGA,208,KHWISERO,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1245,ANDAYI,BENJAMIN ANDOLA,37,KAKAMEGA,208,KHWISERO,IND,INDEPENDENT,IND
1246,ASIRA,FRANKLIN OLUMASAI,37,KAKAMEGA,208,KHWISERO,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1247,OPEMBE,PATRICK NANDERA,37,KAKAMEGA,208,KHWISERO,27,JUBILEE PARTY,JP
1248,WANGAYA,CHRISTOPHER ASEKA,37,KAKAMEGA,208,KHWISERO,62,AMANI NATIONAL CONGRESS,ANC
1249,AMUTAVY,BABETUU INYAMAH LUSAALA,37,KAKAMEGA,209,SHINYALU,27,JUBILEE PARTY,JP
1250,ANAMI,LISAMULA SILVERSE,37,KAKAMEGA,209,SHINYALU,IND,INDEPENDENT,IND
1251,KAMUNEKO,PATRICK CHUNGANI,37,KAKAMEGA,209,SHINYALU,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1252,M'MBAYA,JUSTUS GESITO MUGALI,37,KAKAMEGA,209,SHINYALU,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1253,MEJA,ADRIAN MAMBILI,37,KAKAMEGA,209,SHINYALU,62,AMANI NATIONAL CONGRESS,ANC
1254,MUTESHI,GEORGE MURULI,37,KAKAMEGA,209,SHINYALU,IND,INDEPENDENT,IND
1255,NAHONZO,RICHARD MUCHESIA,37,KAKAMEGA,209,SHINYALU,2,THE NATIONAL VISION PARTY,NVP
1256,KHAMISI,BUTICHI RAMADHANI,37,KAKAMEGA,210,IKOLOMANI,62,AMANI NATIONAL CONGRESS,ANC
1257,MBAPALE,DAVID LIYAYI,37,KAKAMEGA,210,IKOLOMANI,IND,INDEPENDENT,IND
1258,MUKHONO,VINCENT,37,KAKAMEGA,210,IKOLOMANI,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1259,MUSINDI,DAVID MUYONGA,37,KAKAMEGA,210,IKOLOMANI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1260,MWILITSA,ALBERT STANSLOUS,37,KAKAMEGA,210,IKOLOMANI,28,MAENDELEO DEMOCRATIC PARTY,MDP
1261,SHINALI,BENARD MASAKA,37,KAKAMEGA,210,IKOLOMANI,27,JUBILEE PARTY,JP
1262,GWADOYA,WILBERFORCE KITIEZO,38,VIHIGA,211,VIHIGA,IND,INDEPENDENT,IND
1263,KEDOGO,DORCAS LUVALITSA,38,VIHIGA,211,VIHIGA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1264,KISIA,TOM ONACHA,38,VIHIGA,211,VIHIGA,25,PROGRESSIVE PARTY OF KENYA,PPOK
1265,KIVAI,ERNEST OGESI,38,VIHIGA,211,VIHIGA,62,AMANI NATIONAL CONGRESS,ANC
1266,MAGOMERE,HUDSON OMENDA,38,VIHIGA,211,VIHIGA,IND,INDEPENDENT,IND
1267,MUDANYA,SAMMY JENTRUO,38,VIHIGA,211,VIHIGA,33,KENYA AFRICAN NATIONAL UNION,KANU
1268,NYABUTO,EMILY,38,VIHIGA,211,VIHIGA,27,JUBILEE PARTY,JP
1269,SAMOYO,WILSON JERALD,38,VIHIGA,211,VIHIGA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1270,SHOGOBE,ZUBEIR UBWOYELE,38,VIHIGA,211,VIHIGA,IND,INDEPENDENT,IND
1271,SUNGUDI,EVANS KIDAMBU,38,VIHIGA,211,VIHIGA,64,UNITED DEMOCRATIC PARTY,UDP
1272,AJEGA,DENNIS MUNYASA,38,VIHIGA,212,SABATIA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1273,EDEBE,WELLINGTON MUSALIA,38,VIHIGA,212,SABATIA,64,UNITED DEMOCRATIC PARTY,UDP
1274,HINGA,NEWTON OWEN KAMADI,38,VIHIGA,212,SABATIA,IND,INDEPENDENT,IND
1275,LWENYA,FRANCIS INDAGASI,38,VIHIGA,212,SABATIA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1276,MAJANI,CHARLES,38,VIHIGA,212,SABATIA,27,JUBILEE PARTY,JP
1277,MASADIA,ALFRED AGOI,38,VIHIGA,212,SABATIA,62,AMANI NATIONAL CONGRESS,ANC
1278,MULAMBA,AGGREY NYALESO,38,VIHIGA,212,SABATIA,25,PROGRESSIVE PARTY OF KENYA,PPOK
1279,MWENESI,JANET MIDECHA,38,VIHIGA,212,SABATIA,33,KENYA AFRICAN NATIONAL UNION,KANU
1280,AGESA,MARTIN SHEPHERD,38,VIHIGA,213,HAMISI,27,JUBILEE PARTY,JP
1281,AGOSA,PETER LIVONDO,38,VIHIGA,213,HAMISI,2,THE NATIONAL VISION PARTY,NVP
1282,ALUDA,STANLEY K,38,VIHIGA,213,HAMISI,IND,INDEPENDENT,IND
1283,AMUTAVI,NICHOLAS SHIVAJI MBOYA,38,VIHIGA,213,HAMISI,49,FEDERAL PARTY OF KENYA,FPK
1284,ANDOLO,DANIEL INGATI,38,VIHIGA,213,HAMISI,10,MAZINGIRA GREENS PARTY OF KENYA,MGPK
1285,GIMOSE,CHARLES GUMINI,38,VIHIGA,213,HAMISI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1286,HARUN,NELSON MUTURI DUMBEYIA,38,VIHIGA,213,HAMISI,62,AMANI NATIONAL CONGRESS,ANC
1287,KIGARO,PAUL,38,VIHIGA,213,HAMISI,25,PROGRESSIVE PARTY OF KENYA,PPOK
1288,M'MAITSI,VINCENT SAKWA,38,VIHIGA,213,HAMISI,64,UNITED DEMOCRATIC PARTY,UDP
1289,MUGALA,EMMANUEL,38,VIHIGA,213,HAMISI,17,AGANO PARTY,AGANO
1290,OGETO,NELSON,38,VIHIGA,213,HAMISI,IND,INDEPENDENT,IND
1291,SAVWA,DUNCAN ODEMU,38,VIHIGA,213,HAMISI,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1292,ALWAKA,TOM OSCAR,38,VIHIGA,214,LUANDA,IND,INDEPENDENT,IND
1293,APUNGU,ARTHUR KIBIRA,38,VIHIGA,214,LUANDA,62,AMANI NATIONAL CONGRESS,ANC
1294,ATEMO,DISHON OPULU,38,VIHIGA,214,LUANDA,64,UNITED DEMOCRATIC PARTY,UDP
1295,ATETWE,GEORGE DICKS,38,VIHIGA,214,LUANDA,27,JUBILEE PARTY,JP
1296,OBBUYI,ALBERT,38,VIHIGA,214,LUANDA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1297,OMULELE,CHRISTOPHER,38,VIHIGA,214,LUANDA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1298,ECHOKA,MARK PAUL,38,VIHIGA,215,EMUHAYA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1299,INYANI,SOLOMON LUMUMBA,38,VIHIGA,215,EMUHAYA,28,MAENDELEO DEMOCRATIC PARTY,MDP
1300,JOHNSTONE,ASIENGA EBOLE,38,VIHIGA,215,EMUHAYA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1301,MILEMBA,JEREMIAH OMBOKO,38,VIHIGA,215,EMUHAYA,62,AMANI NATIONAL CONGRESS,ANC
1302,NGONGA,CALEB INGOLO,38,VIHIGA,215,EMUHAYA,27,JUBILEE PARTY,JP
1303,NYAMANGA,STEPHEN ATTALO,38,VIHIGA,215,EMUHAYA,IND,INDEPENDENT,IND
1304,OPAPA,ASIENWA BIGOOD,38,VIHIGA,215,EMUHAYA,64,UNITED DEMOCRATIC PARTY,UDP
1305,OPATI,GRACE NASIMIYU KHISA WEBI,38,VIHIGA,215,EMUHAYA,25,PROGRESSIVE PARTY OF KENYA,PPOK
1306,SANDE,CHARLES ANUNDA,38,VIHIGA,215,EMUHAYA,77,JUSTICE AND FREEDOM PARTY,JFP
1307,WILSON,MULEI MAROTSE,38,VIHIGA,215,EMUHAYA,IND,INDEPENDENT,IND
1308,CHENIMO,RONALD WILSON,39,BUNGOMA,216,MT. ELGON,IND,INDEPENDENT,IND
1309,CHESEBE,FRED KAPONDI,39,BUNGOMA,216,MT. ELGON,27,JUBILEE PARTY,JP
1310,KACHUWAI,HARRY KIMTAI,39,BUNGOMA,216,MT. ELGON,IND,INDEPENDENT,IND
1311,KIBET,PETER KIBARAK,39,BUNGOMA,216,MT. ELGON,2,THE NATIONAL VISION PARTY,NVP
1312,KIMKUNG,JOSEPH NAIBEI,39,BUNGOMA,216,MT. ELGON,33,KENYA AFRICAN NATIONAL UNION,KANU
1313,MUKHOOLI,JOHN KHAUKHA,39,BUNGOMA,216,MT. ELGON,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1314,NAIBEI,BEN ARAMISI,39,BUNGOMA,216,MT. ELGON,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1315,NAIBEI,FAUSTINE KIPKECH,39,BUNGOMA,216,MT. ELGON,IND,INDEPENDENT,IND
1316,NDIEMA,GEONDYSON KIANO,39,BUNGOMA,216,MT. ELGON,IND,INDEPENDENT,IND
1317,PETER,KIBET SIRAI,39,BUNGOMA,216,MT. ELGON,64,UNITED DEMOCRATIC PARTY,UDP
1318,ROTICH,TERESA CHEMUTAI,39,BUNGOMA,216,MT. ELGON,54,CHAMA CHA MASHINANI,CCM
1319,SAKONG,PATRICK KIRUI,39,BUNGOMA,216,MT. ELGON,22,PEOPLES PARTY OF KENYA,PPK
1320,SERUT,JOHN BOMETT,39,BUNGOMA,216,MT. ELGON,IND,INDEPENDENT,IND
1321,SIMENO,ISAAC SALACH,39,BUNGOMA,216,MT. ELGON,32,SOCIAL DEMOCRATIC PARTY OF KENYA,SDP
1322,WAFULA,RICHARD WEKESA,39,BUNGOMA,216,MT. ELGON,49,FEDERAL PARTY OF KENYA,FPK
1323,KOYI,JOHN WALUKE,39,BUNGOMA,217,SIRISIA,27,JUBILEE PARTY,JP
1324,LUKHALE,SADIQUE,39,BUNGOMA,217,SIRISIA,34,SAFINA,SAFINA
1325,NYONGESA,JONATHAN NAMULALA,39,BUNGOMA,217,SIRISIA,IND,INDEPENDENT,IND
1326,SIMIYU,LEVI MAKALI,39,BUNGOMA,217,SIRISIA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1327,WANJALA,NANDALWE MOSES,39,BUNGOMA,217,SIRISIA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1328,WATAKA,JOSEPH WANGUSI,39,BUNGOMA,217,SIRISIA,62,AMANI NATIONAL CONGRESS,ANC
1329,BARASA,STEPHEN WAFULA,39,BUNGOMA,218,KABUCHAI,28,MAENDELEO DEMOCRATIC PARTY,MDP
1330,MUKWE,JAMES LUSWETI,39,BUNGOMA,218,KABUCHAI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1331,NABANGI,EDWARD TALE,39,BUNGOMA,218,KABUCHAI,IND,INDEPENDENT,IND
1332,OTOA,MOSES SUDI,39,BUNGOMA,218,KABUCHAI,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1333,SIMIYU,MAJIMBO KALASINGA JOSEPH WEKESA,39,BUNGOMA,218,KABUCHAI,27,JUBILEE PARTY,JP
1334,SONGWA,CHRISPINUS JUMA,39,BUNGOMA,218,KABUCHAI,5,CHAMA MWANGAZA DAIMA,CMD
1335,WALIAULA,RODGERS NALIANYA,39,BUNGOMA,218,KABUCHAI,62,AMANI NATIONAL CONGRESS,ANC
1336,BARASA,MARTIN NYONGESA,39,BUNGOMA,219,BUMULA,IND,INDEPENDENT,IND
1337,BIFWOLI,SYLVESTER WAKOLI,39,BUNGOMA,219,BUMULA,64,UNITED DEMOCRATIC PARTY,UDP
1338,LUKETELO,AUGUSTINE KUNDU,39,BUNGOMA,219,BUMULA,62,AMANI NATIONAL CONGRESS,ANC
1339,MABONGA,MOSES WEKESA MWAMBU,39,BUNGOMA,219,BUMULA,IND,INDEPENDENT,IND
1340,MILIMOH,CONSTUS MUCHADI,39,BUNGOMA,219,BUMULA,IND,INDEPENDENT,IND
1341,OTSIULA,BONFACE OKHIYA,39,BUNGOMA,219,BUMULA,27,JUBILEE PARTY,JP
1342,WAMBOKA,NELSON JACK WANAMI,39,BUNGOMA,219,BUMULA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1343,WANDABUSI,PATRICK,39,BUNGOMA,219,BUMULA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1344,WANJALA,EDWARD SOBATO,39,BUNGOMA,219,BUMULA,IND,INDEPENDENT,IND
1345,MZEE,FREDRICK WAFULA WABANDA,39,BUNGOMA,220,KANDUYI,62,AMANI NATIONAL CONGRESS,ANC
1346,MAKALI,JOHN OKWISIA,39,BUNGOMA,220,KANDUYI,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1347,MUKOCHE,CHRISPINUS WASWA WAMALWA,39,BUNGOMA,220,KANDUYI,27,JUBILEE PARTY,JP
1348,WAMUNYINYI,ATHANAS MISIKO WAFULA,39,BUNGOMA,220,KANDUYI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1349,CHELONGO,JOB WAFULA,39,BUNGOMA,221,WEBUYE EAST,IND,INDEPENDENT,IND
1350,IYAYA,CHEBAYI CHARLES WANJALA,39,BUNGOMA,221,WEBUYE EAST,27,JUBILEE PARTY,JP
1351,KHAKINA,PETER NYONGESA,39,BUNGOMA,221,WEBUYE EAST,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1352,LUSAMOYWA,BUTIYA ALIPS,39,BUNGOMA,221,WEBUYE EAST,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1353,OMALI,DANIEL SIMIYU NANDWASI,39,BUNGOMA,221,WEBUYE EAST,3,THE LABOUR PARTY OF KENYA,LPK
1354,SAMBU,BERNARD ALFRED WEKESA,39,BUNGOMA,221,WEBUYE EAST,62,AMANI NATIONAL CONGRESS,ANC
1355,SE`KAPCHANGAH,KINGSLEY MUTALI,39,BUNGOMA,221,WEBUYE EAST,64,UNITED DEMOCRATIC PARTY,UDP
1356,JONATHAN,KANE BARASA,39,BUNGOMA,222,WEBUYE WEST,IND,INDEPENDENT,IND
1357,KELLY,BARASA WALUBENGO,39,BUNGOMA,222,WEBUYE WEST,IND,INDEPENDENT,IND
1358,MUNIAFU,GEORGE KHAOYA WEKESA,39,BUNGOMA,222,WEBUYE WEST,38,PEOPLES EMPOWERMENT PARTY,PEP
1359,MUSEBE,VITALIS JUMA,39,BUNGOMA,222,WEBUYE WEST,IND,INDEPENDENT,IND
1360,MUSUNGU,MARTIN,39,BUNGOMA,222,WEBUYE WEST,3,THE LABOUR PARTY OF KENYA,LPK
1361,SIMIYU,ROSELINDER,39,BUNGOMA,222,WEBUYE WEST,2,THE NATIONAL VISION PARTY,NVP
1362,SITATI,DANIEL WANYAMA,39,BUNGOMA,222,WEBUYE WEST,27,JUBILEE PARTY,JP
1363,SITATI,PETER JUMA,39,BUNGOMA,222,WEBUYE WEST,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
